pH,Soil EC,Phosphorus,Potassium,Urea,T.S.P,M.O.P,Moisture,Temperature,Plant Type
6.193045794,0.213595531,39.77301108,119.7764194,35.45522929,31.54257442,33.86872529,76.89255448,80.37239435,Rice
5.606516323,0.300230149,37.40091699,162.7637088,48.18671084,34.91675874,32.96378111,81.12784548,77.07188644,Rice
6.431675095,0.357212073,22.15468208,152.7337316,42.4619735,32.85351194,29.17097201,81.14007494,79.20190934,Rice
6.074146097,0.358414431,21.85899648,137.241922,39.13365509,27.17034293,31.89483269,86.66507768,75.55788705,Rice
6.344902861,0.200764249,20.18922993,178.7023322,48.22307309,37.22526876,27.48172549,79.01422424,77.53827332,Rice
6.326393935,0.209900734,35.32070378,191.0167632,57.1740755,37.91387716,23.48325644,80.43697138,84.72459288,Rice
5.72898324,0.311574997,30.69124243,129.2154565,36.98536589,27.18134941,30.83029124,86.68219898,79.6002333,Rice
6.212969501,0.397737255,24.04681289,135.6320322,58.41662588,35.53570919,35.3606131,77.13599779,84.3076976,Rice
5.582082582,0.211259103,30.72473822,113.6007035,44.34565676,21.40345462,33.58439628,84.15746963,76.91585641,Rice
6.428327325,0.240407349,26.07745955,162.2182397,59.70280981,24.53305455,35.39461328,86.37375373,79.35046819,Rice
5.728505119,0.227908431,38.71441838,113.2328418,43.86063146,35.5045287,35.42549042,75.96082658,80.60160075,Rice
5.774416487,0.326352729,29.86458569,163.851165,41.76452202,22.79423312,27.64602934,71.70751416,82.72390831,Rice
5.948170003,0.39575165,39.39281379,140.3832513,46.54942843,32.95429743,26.30426561,76.50253637,83.60243652,Rice
5.699092326,0.248650919,32.15452692,103.525507,43.85386632,36.93930411,36.0060279,78.18263201,78.41077162,Rice
5.703864289,0.290227134,21.64503916,165.7633134,41.08683439,27.74715229,26.10757114,87.74313478,84.8126312,Rice
5.985674013,0.340918307,33.46924104,123.6100091,47.2691033,26.84250736,31.21561782,85.72549772,84.34431885,Rice
6.162564554,0.358425996,27.05858769,160.9597556,58.94330744,27.16028826,24.15239874,88.58947249,78.43520676,Rice
6.194170157,0.30181368,26.64524867,140.6222156,54.13296575,39.94752048,39.04525319,88.87077038,83.47815524,Rice
5.782667736,0.393191389,36.53478147,151.6448061,43.24825079,22.35304199,24.52815146,76.46428879,83.59175512,Rice
5.862077297,0.240851329,33.09592456,105.0728529,56.57702037,34.58657919,30.89309003,74.7785731,80.47514609,Rice
6.460191559,0.235079191,34.40392991,191.0205578,32.84329691,25.78487248,22.75882163,80.64336833,83.60005579,Rice
5.551261877,0.366276302,23.67675694,153.809918,55.15980557,36.6729841,28.91711533,82.90482444,77.61735549,Rice
6.176306078,0.232894683,38.86039694,166.7236361,42.90623916,37.10866089,27.38500716,76.99330017,80.64809242,Rice
6.439821362,0.226761976,22.3326504,111.5323504,37.34599874,28.76763458,21.73244211,85.13436343,81.40672296,Rice
5.996294017,0.386217623,35.49886836,145.2440816,32.57889329,23.44369175,34.54676443,82.88092144,82.08243309,Rice
5.655083995,0.262300069,38.86525844,137.7667528,49.50618791,22.16727494,21.23375441,83.02909369,78.27601461,Rice
5.969167351,0.392916323,34.6728129,117.4477407,33.86530236,39.55805467,24.38830696,73.28094254,75.19426146,Rice
6.16949681,0.207021836,20.68060182,106.3404903,50.01269561,29.15403315,37.3486401,74.87185471,75.63645532,Rice
6.362955506,0.266555666,36.41104846,102.654937,30.43899882,33.85458812,20.17578519,74.06060845,79.57180743,Rice
5.898391346,0.363787586,24.14185997,153.7588582,41.51909464,27.88375634,24.66623065,72.62724078,78.03451609,Rice
6.405643343,0.200057969,34.1194526,126.4277848,41.83443305,36.17974801,22.48479957,82.10182678,80.93023488,Rice
6.116195695,0.374294373,25.50965938,106.9292502,49.60510427,32.26887774,22.345221,79.13978276,82.82485767,Rice
5.934095663,0.342250317,24.62060167,186.3009601,44.5838066,38.90433542,34.29267503,76.17754201,84.31430176,Rice
5.706847322,0.282420616,21.03725017,185.2863197,38.99723831,30.69495059,39.3616669,76.2502049,81.95224964,Rice
6.126338209,0.364826679,37.83387662,175.3095925,39.91050187,25.19997167,28.97946653,71.69495212,83.18780067,Rice
6.316433997,0.394779602,38.56686305,125.0808725,33.15950432,21.64610457,25.31023706,71.17773072,77.99470911,Rice
5.746269107,0.37555177,32.50981438,159.3048593,39.9107626,31.47499354,20.29488646,76.199611,81.51355584,Rice
6.472122297,0.288622566,34.8929548,154.0205377,58.09625622,39.41949936,27.22603976,82.2047654,78.31796547,Rice
5.574466282,0.338723516,21.64349605,160.6071591,47.56060234,36.51334524,28.53467692,87.84217034,76.95665486,Rice
6.042233241,0.375704239,29.73941196,101.172641,44.72065715,23.77011665,20.79326074,75.41322032,79.40082684,Rice
5.66955442,0.367283986,35.8198717,141.5287008,57.09757241,20.93281544,34.20504551,74.56604804,80.77337418,Rice
5.664339842,0.308743066,34.13581158,125.4453556,44.60901415,28.66826695,38.51924282,70.85193845,80.50382495,Rice
5.870675393,0.213903659,32.19379412,139.6237978,57.34602527,33.78354089,21.88905098,74.56373476,81.68683772,Rice
5.883743698,0.385751797,39.64089953,141.7163706,46.60833406,33.51216422,21.33989656,87.92085848,81.68850774,Rice
5.5898354,0.394291429,38.20694093,155.4206577,37.1954006,34.11478273,36.74006942,82.49200022,82.41116446,Rice
5.514060216,0.307538204,33.08521811,159.0259664,48.38812968,23.4337412,35.04883083,84.24113892,84.70415915,Rice
5.918843263,0.368172095,35.04803428,144.2923881,46.12580354,32.64155408,36.27964971,82.26159787,81.89955076,Rice
6.164012855,0.344236763,34.9397807,138.31936,52.74648029,31.12501161,36.66638348,79.9626565,78.35678014,Rice
6.094177014,0.314506156,32.32098225,162.0081797,55.22100633,36.53178396,32.70281322,89.20251117,75.15368416,Rice
6.268601745,0.248982302,33.47741508,172.2468402,44.67052469,29.09612398,25.41677182,87.83309792,81.33492142,Rice
6.252185059,0.266817597,24.31623368,140.4936421,41.0801616,25.43210393,35.67924782,86.88728883,75.01713371,Rice
6.446838825,0.372106022,22.33282956,183.9384164,42.55415748,26.87092008,33.37914659,73.76248935,84.94508989,Rice
5.83744213,0.238243604,37.99333455,144.0262257,45.54922742,38.90884114,25.57706313,86.49556011,76.85140872,Rice
5.746661068,0.263225935,28.50492466,134.6946851,39.99803783,33.95136357,33.1689394,73.82514768,78.34881358,Rice
5.523796098,0.234946317,32.56217994,116.879931,34.37260878,25.1780729,30.36576577,88.30892307,80.54571452,Rice
5.58009746,0.337901613,27.48308382,107.3687262,46.74173091,31.40525869,24.96820752,79.01165948,84.20535965,Rice
6.283471064,0.343383156,36.13803418,169.0677648,48.62956434,37.62865485,32.66407483,80.89203052,75.02219032,Rice
5.591727103,0.337068552,32.96482226,141.9722878,35.55291249,34.52179917,32.04513602,74.4093771,83.42242771,Rice
5.596806698,0.208065929,31.03258931,122.1910684,52.41830487,29.49960958,22.02178948,81.63795459,77.90502883,Rice
6.056438026,0.276942767,37.52285975,118.562313,40.66079263,31.9962841,31.02603792,88.90879958,77.30008629,Rice
5.759270507,0.370148156,20.15241091,100.1578087,42.28647796,23.4500607,35.0150281,78.89475771,77.86372812,Rice
5.631912243,0.269500578,35.95051443,117.4067222,45.62326727,24.66613908,28.23162752,86.82666192,82.34403532,Rice
6.294941293,0.381748306,31.47626333,154.5245088,52.53862792,35.00844147,24.63162416,76.05066959,79.96472911,Rice
5.508789895,0.332525739,30.68139,138.1106493,53.68416615,34.70597557,30.66881154,81.62403599,77.18483675,Rice
5.763161896,0.386708345,25.77870171,181.7889737,57.97031708,31.74653389,36.16277473,82.72648145,83.00334445,Rice
6.253201274,0.211189909,23.86437848,114.7777861,44.14809952,21.84324055,26.7502811,86.27363718,76.54242644,Rice
5.665069949,0.272228985,31.10269243,121.1075452,32.16945169,31.38489096,28.773881,72.52335862,84.06570072,Rice
6.09032349,0.355860154,30.88912841,136.4812607,44.68111919,29.2067109,39.9465583,79.10687833,75.73202565,Rice
6.029662775,0.380131323,20.6570157,163.6035471,44.79116484,33.75832407,30.80431216,71.61608829,78.00482669,Rice
6.227834145,0.203465965,39.98841593,189.6366677,56.06741863,23.77372675,21.44656655,85.18643107,75.04576043,Rice
5.596754024,0.28325381,28.14635279,142.0664709,50.67504596,35.2789713,33.70470943,73.09165682,75.89962926,Rice
5.574565766,0.215840245,25.74042649,153.3030274,37.00242696,22.30201327,28.75635086,74.48004515,76.97259085,Rice
5.64623321,0.33995166,23.53372888,131.0120589,58.3999763,30.85506428,39.42554258,86.22879898,82.95388403,Rice
6.219551173,0.304459097,32.0349391,161.372691,47.74132316,36.09646259,25.87753887,71.29942619,76.53727609,Rice
5.770067127,0.329264276,23.0388793,165.713585,49.30886042,27.62753285,21.19900719,73.7750292,75.98035466,Rice
6.279030588,0.255413689,34.0481778,116.1761492,36.17084257,28.10361897,38.42200334,80.62889799,82.51148305,Rice
6.266026145,0.269684747,35.60848919,157.9246691,53.98778351,31.21689294,22.86982439,80.21791746,76.54915434,Rice
5.514077762,0.36424461,32.1396927,173.9627034,46.74514371,32.15720941,22.14223151,75.75467404,82.09056706,Rice
6.414862656,0.30882864,31.27891138,113.0940356,40.11658529,35.39823479,26.90354059,85.35710731,76.99500487,Rice
5.676758542,0.202765964,34.10786517,165.8103443,36.00109925,30.92777392,32.84728206,86.11587931,79.07371469,Rice
6.305218443,0.227343214,33.97973488,121.1918898,34.12145001,39.50593305,38.20091597,75.72229278,78.37256359,Rice
6.266942489,0.237497362,26.04548812,149.5291809,59.28180282,36.60903836,26.29953723,88.85009335,76.12660732,Rice
5.800116843,0.395185564,21.28734027,182.2588376,41.95650903,27.60612827,28.01647639,72.61402872,80.70303398,Rice
5.835788667,0.203347135,22.66180089,104.9837716,37.75108022,37.50633071,37.10302598,70.65924855,82.35295279,Rice
5.520456773,0.293748387,26.33994884,154.2758729,58.84140218,20.21996156,31.59087664,78.84467037,84.75133717,Rice
6.16142597,0.301235154,27.52558852,149.9824306,44.26883425,27.40230072,30.88391386,82.88127202,79.70479181,Rice
5.547871151,0.352602488,33.77567942,198.9892629,41.42369015,35.88787511,24.05126905,89.94182175,82.22420531,Rice
5.54414163,0.373945089,38.44642791,147.8801122,37.74510411,30.26124187,22.73338847,81.3255475,76.51394263,Rice
5.919937969,0.38652981,30.05060705,185.8285314,50.25653035,28.01381345,26.02350443,76.31580726,81.30646219,Rice
5.52228674,0.394807006,33.94861421,104.6447507,51.73723056,21.23974832,28.18344884,82.50202007,77.12997967,Rice
5.536584323,0.249380611,23.73671149,117.961153,30.40865996,23.73990511,29.69934425,86.37476828,81.66544904,Rice
6.442529478,0.316797313,30.39755173,128.7475901,43.74997938,37.84807856,36.67236819,89.19220025,76.66244726,Rice
6.031644029,0.264285105,29.07008557,169.0501162,31.06973306,31.01651888,29.33406926,87.11655564,77.67735538,Rice
6.461304356,0.328065168,37.40599315,146.8429765,37.9692534,35.08007807,34.40175529,87.76890996,77.13948032,Rice
5.611045554,0.298809412,37.65744463,187.337255,30.74028225,29.34265822,28.97317153,83.44527858,81.52071445,Rice
6.233731055,0.329351339,24.83797301,175.1680888,39.20678396,31.08442351,21.60395877,79.52827172,78.04122559,Rice
5.807588862,0.259392405,39.79361245,161.0796772,55.7435486,26.68090436,25.16554666,78.74469032,83.79365169,Rice
5.756612844,0.253200076,33.76159406,165.2285147,34.17729737,34.88942162,20.81175388,85.31169912,83.38351403,Rice
6.443214157,0.208778144,34.26281106,131.7779043,47.13247971,22.57574934,30.06527687,81.90255546,79.85919231,Rice
6.161298994,0.296093655,37.76105087,164.1426694,31.14435853,32.99355183,37.56246307,75.07759291,81.65601049,Rice
5.657710622,0.399994015,28.68233825,145.3348437,30.96549759,31.04349285,32.82440739,71.48832257,82.91643935,Rice
6.451709352,0.315263837,23.0566794,159.1278749,51.57948814,37.59026252,38.99566961,72.06602161,79.06828884,Rice
6.414306526,0.349564126,24.60148148,155.1660021,49.09121099,33.46215677,22.6424209,86.33737428,77.25008913,Rice
6.266781759,0.368057573,21.96535678,156.9985285,41.12513977,35.0991452,20.56014644,85.40077416,75.13413678,Rice
5.974015043,0.274286507,26.94707031,193.476015,48.78235077,21.40957177,23.06376138,77.65859448,80.63546269,Rice
5.885492162,0.287603133,24.71235141,103.426797,33.60578264,24.01342004,35.36214598,71.60515665,80.31297887,Rice
5.955467002,0.335719717,27.52108465,194.2488196,44.7278819,35.35850181,28.01849207,73.47331771,79.15553362,Rice
6.384828635,0.288463234,39.85684979,187.9984603,48.50453152,28.21075193,31.83034727,89.11596123,76.55735455,Rice
5.701472515,0.369852696,35.42151861,143.9712795,30.68720035,34.69079272,38.47150749,81.61075992,77.05019583,Rice
6.261618447,0.252521898,24.90647207,145.5768409,41.34274695,35.63458346,38.84344671,89.79735059,77.53402547,Rice
6.408413758,0.391009076,34.39395899,154.5870044,43.88994875,26.33855082,25.455079,87.61720193,81.73240498,Rice
6.022209576,0.304509699,26.39052743,112.6039247,32.81650259,37.21685871,33.02078019,77.14891579,75.75173285,Rice
6.126351613,0.383258431,37.40926848,121.6731286,42.50847314,26.10914747,25.66213324,71.92110525,75.96764196,Rice
6.443099896,0.352950936,26.71951235,196.5460463,59.06626429,33.62889863,30.15907562,71.23993744,78.1990541,Rice
6.457909212,0.265405512,30.43307673,191.2016215,38.28506039,32.2324995,33.10979537,74.25810134,75.53164953,Rice
5.597102288,0.381185099,27.4900118,177.1728037,45.3530287,20.51751649,29.06695327,85.66314411,80.2572911,Rice
6.278836739,0.395119444,35.76458857,106.7516467,43.26119469,32.74465523,25.04414515,84.04216557,79.89497127,Rice
6.154893922,0.336991605,27.59160072,187.967985,57.0183701,32.57306271,39.90925019,70.36593505,81.70804359,Rice
6.244842603,0.35427128,36.89187886,147.9456505,37.10482409,28.97254556,25.47830871,82.25877154,76.30203547,Rice
6.461634706,0.204215866,24.97084908,133.0109188,31.99098161,36.0665001,20.97443497,77.67518406,78.68155555,Rice
5.829964755,0.311365723,21.36007331,120.4745814,58.42867649,38.83519214,22.11653905,73.84893432,77.95911816,Rice
5.707398958,0.363824015,27.83743211,173.1709118,43.74300083,26.73696842,33.35402336,86.98569654,83.42427763,Rice
6.274162804,0.227393773,39.22859362,151.6304922,56.00959737,25.36536767,22.47124911,74.92716997,82.0720304,Rice
6.193067676,0.330869049,27.6039667,180.442909,37.51349901,35.45354144,24.75112125,70.00039695,75.59683825,Rice
5.9256989,0.206050013,27.35964112,173.0170844,40.86588855,34.96535857,32.43803694,77.04600863,84.59006234,Rice
5.50940599,0.203773805,26.62887405,195.4271616,48.69353642,34.23442238,25.89103434,80.54706893,83.72494315,Rice
5.818831831,0.328303579,24.19606495,106.4728046,37.40803246,22.67048676,23.51591841,86.8289504,76.24800464,Rice
6.42083911,0.399796535,37.42516042,118.4538756,52.95460807,39.03596489,34.8064844,78.97742992,75.5873247,Rice
6.438612295,0.250764549,35.77370821,162.4450746,57.24717746,21.01946797,22.83718516,85.42658226,81.14618153,Rice
5.695896395,0.278159551,23.2508503,148.1952983,39.06992099,28.93129365,24.57765242,88.669512,79.24059851,Rice
6.127464839,0.264592828,24.01309405,158.5222571,33.0333894,24.80258756,28.4389335,77.66693924,82.6137448,Rice
5.628774311,0.341267145,26.42373072,136.9452281,42.4931574,30.40627687,26.97613373,71.95504714,81.18151712,Rice
5.902300483,0.248180068,23.142612,166.4935803,30.57842461,35.71333712,36.22692674,72.2171066,77.83999676,Rice
6.419335414,0.360402437,22.86355445,145.8486693,57.75173927,22.35363922,21.84913311,83.04096745,81.93721184,Rice
6.268528313,0.246903692,20.7171521,132.7394823,34.2592889,27.28384989,34.01178696,70.251845,79.51781715,Rice
5.827561866,0.257968415,37.66823461,110.9612999,52.11490687,22.61236267,36.57405633,76.38944321,75.00380354,Rice
6.124986683,0.251361668,32.52854298,152.2683651,45.50040767,29.05257557,38.21691936,80.44338538,76.17532072,Rice
6.265866265,0.316018054,24.76372405,182.0903334,45.20356853,38.92844206,32.73537328,80.44030249,77.19919616,Rice
5.969314365,0.287574487,31.25558745,125.3031041,58.37631719,30.55166602,36.4366941,70.65349169,77.7314084,Rice
6.168494852,0.243155468,21.01139149,164.4932175,31.34849951,24.77867942,29.75488508,74.97178775,75.18780327,Rice
5.521293422,0.236752105,20.27122787,133.0950155,35.75998226,22.00635663,21.43470313,73.01779133,75.20252545,Rice
5.735305504,0.360395058,39.25779334,124.3760305,35.9972151,38.05789075,28.84109995,83.60159413,75.66846345,Rice
5.718943954,0.340871981,39.56240459,194.590497,45.44888896,27.19881519,32.6283598,83.32624576,76.2392962,Rice
5.770266791,0.255411639,25.47360117,178.8820224,37.31053893,35.36332548,28.57343181,86.92029105,82.63703682,Rice
5.690572209,0.293227833,21.17782189,132.3450498,44.15375144,39.66139651,35.20880572,84.36551938,84.23645859,Rice
6.118546601,0.362917598,24.62887084,197.0857487,52.56593202,23.7456795,32.19708984,78.68217415,80.78832801,Rice
6.289682037,0.229250172,20.6926977,140.9274633,39.38430549,29.06153529,23.21749924,88.52440009,82.51864627,Rice
5.779721283,0.379821697,38.16604436,162.6173124,39.01963439,34.08830774,35.27579573,71.39130356,76.38626165,Rice
6.220450056,0.341016209,24.27375951,150.5210667,59.98203547,21.7500631,32.03345297,83.51409826,75.98155574,Rice
6.036073001,0.380075143,25.92826585,113.6534217,42.10471149,34.50122153,21.45859545,75.90534441,78.63067649,Rice
5.941678994,0.211123079,29.4970115,160.918334,38.11947781,34.00652758,24.95356088,81.31857927,75.24464505,Rice
5.55519956,0.261285361,30.69129892,155.8051722,48.3746391,34.05305471,31.15758747,75.53078127,78.79179145,Rice
6.214473738,0.396828452,36.38426437,123.3426743,55.5522766,38.92848426,35.8774792,87.69288285,84.50596341,Rice
6.37139511,0.335000691,38.29841049,197.1300487,41.3956902,29.74827719,36.6737202,70.33406551,78.30076186,Rice
5.799520361,0.289597218,39.63834911,194.8017924,41.43871882,21.88473547,38.11993555,71.37113684,80.92569397,Rice
5.55654471,0.390279492,20.13408306,147.1070879,41.23583427,32.05933645,25.32194122,83.94553809,76.56041169,Rice
5.996829102,0.2306941,29.89443641,180.9629719,33.6187832,34.44082774,39.35515826,72.69578159,80.81848868,Rice
6.486711738,0.208523404,37.96515687,147.1292922,33.43138536,37.06862887,30.97486471,79.79840579,81.5849069,Rice
5.677542994,0.354158633,33.15477509,148.8342457,47.36646778,36.65570384,37.9885448,89.3814863,76.60085992,Rice
6.230356836,0.315564953,23.37705836,117.9072488,53.00486013,37.76394208,36.38208349,81.19512828,77.0207947,Rice
5.599909646,0.330774857,31.52526604,103.3514719,41.91928429,39.85301853,36.23341945,89.72261075,77.88152232,Rice
6.090071185,0.222094583,27.27693318,141.0273257,54.66017781,22.80204671,32.55198726,86.43234346,77.40944461,Rice
6.035313335,0.371917701,39.14075672,107.7998715,30.04315418,34.53350319,33.23719368,77.59304157,84.11403111,Rice
6.039146251,0.259757192,39.14683708,121.5977708,52.62855139,32.79383691,24.77115922,75.22761476,81.53953817,Rice
6.141682801,0.367891803,32.79508979,184.5897933,57.71361366,36.48064342,22.03795668,76.63031708,81.03673297,Rice
6.014726494,0.296509053,37.92330195,164.3262227,40.34647106,22.2003818,23.12633593,80.30930192,83.40548121,Rice
6.474829488,0.329596948,24.141545,150.1355039,30.7889299,38.0295725,29.74138415,70.00733444,76.70167257,Rice
6.489417655,0.290707537,32.57584903,177.7944823,44.20321361,22.56481437,24.88943672,88.4298288,77.59649732,Rice
5.581110101,0.236692307,23.924169,155.2489,49.08969753,30.63195323,22.89802919,83.03647284,84.62754813,Rice
5.839421014,0.354716907,25.523395,140.2331496,58.85263484,37.61735485,27.24531113,83.89833017,77.55523002,Rice
5.505994333,0.275380937,20.13340537,129.4763977,40.82573002,34.21039739,26.46618881,78.07002728,83.48057404,Rice
5.510718078,0.396227647,34.32927867,104.8819416,57.40085817,20.23825673,20.39041473,81.73648584,75.47261832,Rice
5.916178065,0.323291075,27.78343532,124.9783069,48.57968048,34.36899449,34.77899702,71.26574521,78.04221984,Rice
6.406494509,0.221575861,27.97059853,148.0788589,38.87899252,20.59386754,39.92450364,79.05909262,81.7617488,Rice
5.83514664,0.383329778,24.91928628,149.491422,56.40041182,28.31817822,32.21468264,88.5709188,80.2842508,Rice
5.767879137,0.387736045,29.07747542,131.5817414,43.43000117,25.88642199,26.00528698,80.23754095,83.32529967,Rice
6.384726309,0.334326681,33.74905272,189.1234995,58.18400778,26.14644285,33.12304786,76.00779392,78.26833063,Rice
6.115337625,0.270083616,20.4383388,118.3112839,35.18368371,31.05328658,24.48054894,71.13761537,81.19845854,Rice
6.127303449,0.315703348,24.43182084,191.4572759,55.68233744,39.42284847,29.36862656,86.81723561,79.72333686,Rice
5.728742186,0.211105599,38.87309276,149.3746426,37.35155456,36.2587817,39.22221463,73.44388241,82.06428004,Rice
5.517702009,0.288880679,26.68373105,134.1159905,54.32389156,33.39095507,33.13746671,86.52177027,83.38399198,Rice
6.035805819,0.284352867,25.64172626,168.1562311,55.22273719,20.01202488,37.11991632,87.38124456,82.03750285,Rice
5.559126489,0.258510554,34.92618235,178.2906036,39.90406468,34.32247818,36.60200315,81.69397907,81.40258974,Rice
6.16037806,0.326034501,29.72936517,141.9766855,51.49026602,38.38196694,20.72123381,75.34213573,84.41983414,Rice
6.212334163,0.311362606,33.75011539,123.339631,49.49264781,39.46514815,35.56181654,76.08328752,76.97375181,Rice
5.981985689,0.234570591,34.73337945,163.630592,56.85369362,27.37499061,38.70447601,84.39977226,79.55949829,Rice
6.26243398,0.288266345,29.96602597,159.9027863,41.83900499,28.59814314,38.36459726,72.99963769,83.33497752,Rice
6.436534892,0.30893023,20.86225029,119.302022,51.25930429,32.01481637,32.70418399,82.96239596,78.3403838,Rice
6.316454374,0.246476399,27.10968728,142.1452206,36.91206249,30.70656372,38.93934309,74.47737898,79.48666385,Rice
5.818787075,0.286866163,35.27539787,110.4438514,46.53181641,29.41973253,22.22112128,79.08835571,84.8875993,Rice
5.657857775,0.384063748,31.01708464,181.0024893,58.92640965,21.18581059,35.30357349,79.67948854,82.69204449,Rice
6.468471521,0.303764187,22.59184383,193.9598827,42.42677777,27.70672627,21.11665691,89.83973636,81.34319867,Rice
5.812749378,0.323440569,22.25705647,162.5027957,39.14835752,28.60358729,22.69499494,82.62599236,81.2718469,Rice
6.036799041,0.351061427,23.68507525,162.454512,50.98879539,32.70474345,24.11242511,77.06095028,82.75505649,Rice
5.666557743,0.325921754,26.64760503,145.2739271,58.81768715,27.27028372,32.13060347,78.05622522,82.51814929,Rice
5.828480602,0.230775164,23.42449283,102.7613102,45.8320321,25.49583014,28.5121029,73.28425722,82.4729035,Rice
5.965182961,0.232789361,36.38636194,147.0147811,51.16965167,21.44473361,39.17823406,75.19651147,76.55405236,Rice
5.758014014,0.311613779,22.37821752,164.5783479,39.72652655,37.63017767,34.51444873,81.74305228,79.63393534,Rice
5.537671449,0.331797852,38.16526894,121.2233928,36.05857861,34.0488429,26.38008972,73.91274159,76.05669365,Rice
5.756391132,0.332869049,36.48271068,120.0402918,33.03616417,36.74679576,21.51655813,79.66582907,83.77972769,Rice
6.058848634,0.395386041,25.61477981,196.317645,52.718738,26.41277565,26.14041186,86.72961391,80.89279887,Rice
5.739644484,0.390066295,38.46605266,188.9086157,51.60062409,22.52841934,33.73761565,75.83522574,79.67634646,Rice
5.95522622,0.304615274,37.99629023,136.1313185,38.62887732,37.32394901,21.75731594,85.34887854,81.57633587,Rice
5.930902247,0.289010979,35.02863671,150.8494799,45.31329417,23.39418767,28.20874066,80.5198984,81.28382907,Rice
5.523409713,0.318039397,37.50610884,152.5625135,50.09556117,27.05116243,33.63168728,80.47558898,82.32453226,Rice
6.337523766,0.365121288,39.28394322,149.256077,38.88189759,30.18800817,28.29336615,81.4637137,75.19762207,Rice
6.039467107,0.330023797,35.15547307,148.9144797,46.89658336,34.75306718,25.92752051,79.34078057,78.95009166,Rice
5.615656181,0.281429093,22.46319758,136.6803138,34.66472172,26.78897522,28.4558426,72.94081393,76.68502382,Rice
6.014952844,0.276557174,34.38634575,151.8933066,32.64545951,39.6698763,25.17081191,75.39744221,76.05869743,Rice
5.857072171,0.273253493,25.73173179,191.2425773,31.10376338,22.68563589,37.49707502,89.83967848,76.0195401,Rice
5.708477878,0.297522039,20.24684042,126.7203917,37.2762223,30.11546379,28.6136125,70.70240107,75.28444803,Rice
5.581581257,0.356392157,20.79373422,114.044631,44.28976285,39.20991589,36.37264943,82.49197389,82.03766096,Rice
5.66523202,0.344883862,27.0254498,190.6021041,42.8723314,32.53232226,25.90434566,86.89242337,79.2149935,Rice
6.132059085,0.22303719,26.62789792,185.4622634,38.21600093,29.13772552,21.09839737,80.72123211,76.08752594,Rice
6.262155254,0.365763987,24.13147371,121.6607092,46.45218288,31.80639902,36.81295863,83.67430144,83.85692187,Rice
5.557398985,0.212376253,35.22678109,143.0760018,46.91783026,39.75528126,23.59118453,74.85779595,80.47182021,Rice
5.756778155,0.396638047,29.21276265,152.0135295,58.39490371,32.07551974,25.66520694,88.42168399,79.05098695,Rice
6.351070167,0.321674152,34.9970937,154.4696386,48.48035552,27.61367123,32.33012069,84.67376071,79.81701408,Rice
6.366908111,0.229603184,30.21226281,150.4713742,43.25043537,21.36667423,36.02627907,72.56139957,83.00778945,Rice
5.909840189,0.380496463,22.26430728,177.3132875,33.32255516,28.83083895,33.77960012,78.88215611,80.54167685,Rice
5.745064805,0.357605488,25.96141502,180.2356311,51.93752626,30.34451328,20.48878378,82.66519815,77.22879973,Rice
6.306823456,0.217472896,29.33882436,173.2998979,50.79159727,36.26332816,36.09732118,86.10676537,79.19866481,Rice
6.218330969,0.395380193,38.14999246,183.761327,52.15771522,33.52516667,29.14115559,77.2785477,82.83879294,Rice
6.444878044,0.333859539,32.426858,127.3660586,46.42039314,37.67151577,34.51478013,78.96343675,79.05464087,Rice
6.355761811,0.362366977,36.85526491,191.7675117,41.53228498,25.86528626,22.16937474,72.92835462,84.6343693,Rice
6.44155511,0.343046483,23.23733363,115.5149883,33.15133177,25.34073855,31.70113235,76.92478898,78.53675295,Rice
5.926723781,0.296947931,38.48816353,185.9272706,39.66426017,32.72398553,24.34807137,84.99422107,79.22775255,Rice
5.562828664,0.36635968,34.46887782,148.0102349,32.63973441,35.47982121,34.9444642,71.75901808,78.8661548,Rice
5.579211988,0.357878627,32.70635523,192.0953177,40.09177645,30.31596804,30.0561075,81.28549646,76.6452997,Rice
5.894130467,0.315953696,24.92417126,174.0836349,38.51904945,31.25401883,29.01369651,81.62596925,76.43680058,Rice
5.622894505,0.384113578,27.76165216,130.0940105,32.33495139,23.39998394,24.32176088,78.86699511,77.35336929,Rice
6.208532441,0.370021495,32.19758452,187.5016299,35.76453508,37.3438526,38.23792744,72.97810839,83.9681359,Rice
6.346382846,0.371023864,22.52522098,186.6176752,37.80546634,33.08304568,33.3689317,71.82475158,80.4118445,Rice
5.549887092,0.395822412,36.70218081,161.6609353,54.02945465,23.95805101,23.83595361,78.99394339,75.90602439,Rice
5.877152031,0.334473159,20.52441125,191.7109719,45.18488047,27.92744793,39.38729629,82.99472936,83.45860338,Rice
6.107688768,0.336414662,33.97919848,165.3549516,50.84738354,30.33345634,25.23138839,72.33394012,83.1639428,Rice
5.515551029,0.302056481,24.64295323,174.6436508,58.3008424,28.83331102,31.78539307,79.62322482,83.73208617,Rice
5.94883544,0.236933521,22.43849565,101.8537877,51.81657193,32.64540153,20.6123539,82.49515789,75.64636975,Rice
6.303616141,0.282292525,25.58274557,153.4758656,47.23979032,21.90700579,20.04536331,71.94449732,77.88487074,Rice
6.304093839,0.329337737,29.83717298,167.687254,52.2731825,39.08225938,24.84720395,76.11749506,75.53910624,Rice
5.692388438,0.274983443,23.26467796,192.5598625,56.91208619,30.14886956,22.21443628,79.82095056,75.41994441,Rice
